episode,reward,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38
461,2.7000186880141253,0.6396144032478333,0.639708936214447,1.0041694641113281,-0.5425541996955872,-0.7568647861480713,0.5019618272781372,-0.9155993461608887,1.0445667505264282,0.3498643636703491,0.9711766839027405,0.22759872674942017,0.02921062707901001,0.04908615189171206,0.17963855539536186,-0.00654739979227709,0.15530980230453925,0.1799554646810398,0.0524175805964206,0.05679013048108043,-0.0425441105319722,0.10830187667466751,0.4528720031289333,0.37032839091609704,0.23149422669839842,-0.09547543210727999,0.2823825542958598,-0.17136802400743334,0.0160596753298033,0.29283241911556035,0.15430646231343856,0.014509274677502338,0.0018955514425584602,-0.24894535481340654,-0.2275339287960005,0.14072922107008895,-0.013875313898923828,0.18943970871241633,0.757986179601883,-0.08172734903565497,-1.77788779545869e-05,0.08681701126739852,-0.3811387184153359,-0.011087666824687774,-0.09342493493510151,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.46100000000000035
462,2.549720262733622,0.6846601963043213,1.1224212646484375,1.0581448078155518,-0.7516821622848511,-1.1251258850097656,-0.2304806113243103,-0.4158374071121216,0.2434455156326294,-0.0329320952296257,0.4692103862762451,-0.3207970857620239,0.4619867503643036,0.0510017500262329,0.18466855157771833,-0.00941257991889675,0.17828039146022212,0.1504696952732143,0.028142939771242326,0.06367447599378502,-0.05043948953439462,0.15749314801586975,0.34563673607505113,0.3999249226581227,0.13968077169603738,-0.04741919160998016,0.29234519081787974,-0.16456832118602327,0.061320385324709605,0.3046588468581648,0.04807842788154593,0.03282215604871048,0.14446212082695592,-0.28449377625298833,-0.268866767032171,0.13802554535073047,-0.03007164086627318,0.3331112408411299,0.7777791278181339,-0.06727832960124552,0.11864791664143212,0.02762992900118472,-0.3285190203954764,-0.028391472839959287,-0.13969852054930368,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.46200000000000035
463,2.082063921567447,0.7144444584846497,0.9525742530822754,0.6487248539924622,-0.9075395464897156,-0.9663365483283997,-0.7220115661621094,0.17327280342578888,-0.7327911853790283,-0.7943280935287476,1.1499402523040771,-0.06931918859481812,-0.24105578660964966,0.05038623246496818,0.18805532145320578,-0.011374811897504706,0.20219987092268438,0.1600651189165129,-0.016042483452240363,0.0741781980047021,-0.06231915027763547,0.20944734048377525,0.3641670966602798,0.43102665697938225,0.15451844708669601,-0.000400798899591177,0.27871088039441055,-0.1498710239802919,0.10260103191955307,0.2905344740343704,-0.2054301152498732,0.06936704077966133,0.23708324268191877,-0.3261035125544215,-0.3152407660028839,0.1296038784404963,-0.07474023576235685,0.47584848333212193,0.7546807340719841,-0.056971694609938,0.01443555561606309,-0.033090732609202096,-0.375527334732972,-0.02571352776608701,0.09568810657869582,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.46300000000000036
464,2.5112878517342683,-0.7952826619148254,-1.3991953134536743,0.6449400782585144,-0.4711608290672302,0.8600757718086243,-0.5980833768844604,0.7410102486610413,-0.045394234359264374,-1.0055217742919922,0.9972978830337524,-0.08300468325614929,0.4502357542514801,0.04839713433451249,0.18628622130777583,-0.010346476422084493,0.2482787335390539,0.27541734381006894,-0.040325608272574885,0.08934507265541984,-0.07679408046979952,0.2559475002248366,0.3520219200382974,0.47178140781821837,0.17938472661179183,0.04333218031839429,0.28387451375897943,-0.13241981926828533,0.10378047206581206,0.25232717817384537,-0.26380339200013575,0.12881592778495207,0.33910644544734975,-0.3555706076079019,0.02464121844437064,0.08594149861326085,-0.3132200782957608,0.45690380344191506,-0.12355388081296853,-0.01633710196941837,0.36995266297181656,-0.0991209703801913,-0.3753204981647327,-0.018135437149881153,-0.03056631502617991,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.46400000000000036
465,2.509583765280432,-0.5395238995552063,-1.2577910423278809,0.5141652822494507,0.026942431926727295,1.264349341392517,-0.5356699824333191,1.0280874967575073,0.4410803020000458,-1.0151326656341553,1.0785808563232422,0.35982444882392883,-0.12192894518375397,0.041921806246903684,0.18670408673417266,-0.010588750241145002,0.24395129172103056,0.271962065024595,-0.09910331142536591,0.10268400426125598,-0.08854059693087052,0.29842886559978404,0.24586170930547144,0.48850772502519824,0.00952018309391466,0.08898300868015337,0.2647703775051073,-0.11086263385629061,0.14221232023437477,0.22285762680998672,-0.2129331802636237,0.19232298360502514,0.2963702970079698,-0.3446671737193639,0.11501373436728565,0.035239874018699255,-0.28565608995286357,0.4193001993937119,-0.2565556685821367,0.06883365995280481,0.12421456311387313,-0.16461747296811785,-0.39271239906782673,-0.0030355654026755618,0.15441969985785953,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.46500000000000036
466,2.5659531612733777,-0.6708099842071533,-1.1834992170333862,0.570132315158844,0.05419036000967026,1.5859873294830322,0.19158682227134705,1.0526723861694336,-0.143672376871109,-0.9295922517776489,0.6953896284103394,0.48883137106895447,0.1641627699136734,0.041040668465725835,0.1873043275876234,-0.010937417332720573,0.2523797103327266,0.20144507659332403,0.013162365190720364,0.09005673317901833,-0.09194369811024881,0.32969064706658563,0.18467552698688042,0.4591796247870288,-0.21739836729155027,0.12794249445795064,0.22357047867882232,-0.07442851294390451,0.22233618106070907,0.20292375933862014,-0.12293217823448985,0.1881940650123887,-0.12138287287203385,-0.3181708271193997,0.23870962225075726,0.027947489832829617,0.012236863769931031,0.3771485837301445,-0.22107875334463425,0.09620400143742962,0.14116781399259984,-0.22449298057553904,-0.32704755988569967,-0.0035480068994516276,-0.079092874942106,0.3230323106973156,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.46600000000000036
467,2.6905328305003966,-0.848878026008606,-0.7472374439239502,0.1865101009607315,0.003510117530822754,1.0294772386550903,0.4428749680519104,0.30829352140426636,0.14470231533050537,-1.0467331409454346,0.948063313961029,0.4035983085632324,-0.1426752209663391,0.03842886802366966,0.18919455974892874,-0.012040799248803717,0.2535448645366336,0.19503487438950426,-0.05822824667261139,0.07089980560692156,-0.08998910194920508,0.35085116889857904,0.11739791905623358,0.3939136166167002,-0.3833751420892279,0.16584022926531436,0.23303106977657784,-0.03176985956012742,0.24787359693027225,0.1965901153842533,-0.00752406330233317,0.1624055122340651,-0.1195395339239859,-0.27313949695723627,0.38056947281290937,0.03286724847526361,0.023507367520612495,0.3365131804240795,-0.2160524599652831,0.12048023705479853,0.120837106694712,-0.2696003563815235,-0.2286106671053749,-0.01034590025211009,-0.035265312794604604,0.3230323106973156,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.46700000000000036
468,2.8193390595239367,-0.29783153533935547,-0.17761123180389404,0.22208130359649658,0.02149072289466858,0.9362748265266418,0.019534528255462646,0.1336248219013214,0.253879189491272,-0.7197169661521912,0.7875847816467285,0.7441233396530151,0.43749168515205383,0.03160486400226632,0.19175960870228426,-0.013551424327847127,0.26139738314783123,0.17428336532504124,-0.1172446787040974,0.047187484495175396,-0.08598596313884561,0.35828873150940904,0.009817310111617768,0.3004490007568205,-0.5033194754039019,0.20259316561419474,0.2160351782040984,0.016676883912722523,0.28396821310988396,0.20274845772835723,0.07685776978515262,0.14114302309188098,-0.08700415582134853,-0.21795922598191914,0.41226902459518977,0.04332277805831627,0.07116896135593188,0.2955251495929309,-0.22232736115956572,0.14233516298904517,0.11115349591281856,-0.3009489484705811,-0.15799997328119766,-0.026544068459992413,-0.16292744447168603,0.3230323106973156,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.46800000000000036
469,2.673224427916647,-0.5788852572441101,-0.5343283414840698,-0.6974879503250122,-0.2476382553577423,0.9901078939437866,-0.030068233609199524,0.22496753931045532,0.048947468400001526,-1.0912413597106934,0.7936015725135803,0.9676058888435364,0.07433350384235382,0.02093048042842481,0.19490118939566295,-0.015422405147631305,0.2758501547223365,0.1633680302674935,-0.17658152440809866,0.01936254039292231,-0.08004936566938546,0.35907724771959026,0.0008378509549272397,0.19240526789683354,-0.5450809401687516,0.23839236353251808,0.21721727121127138,0.07169163614372398,0.32034207188006825,0.22032985139365746,0.1672831089893764,0.11760981354552803,-0.12466327341690718,-0.1589689784879903,0.4376315458899848,0.06452585364061113,0.1464367867287886,0.25346435551867075,-0.22760648309865114,0.1620874587771236,0.09852275492069465,-0.31344958318481625,-0.024248394767416394,-0.027117255242494795,0.07824713419604432,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.46900000000000036
470,2.6627272951812824,-0.4598797559738159,0.13874615728855133,-1.1174064874649048,-0.5678765773773193,0.6900346279144287,-0.295097678899765,-0.15802597999572754,-0.04459073767066002,-0.8324109315872192,1.1463212966918945,1.0469233989715576,-0.19196535646915436,0.005747522323885966,0.19815133935390608,-0.01738237909174144,0.2865922508132223,0.14330054328435443,-0.25244213243922875,-0.01376798589910704,-0.07212903012762387,0.35402899832848106,-0.05645277501442196,0.0685868334156327,-0.6426340385259114,0.27214515349551127,0.19699826532004028,0.1341549525838181,0.363197744241956,0.24879975723747616,0.24743184348826697,0.08285422544300296,-0.19043041311785416,-0.09667716441371771,0.46005178917237016,0.09255842631744834,0.1653618757519797,0.20988889969940858,-0.2377117626445055,0.1802315306313475,0.09148237450281124,-0.3011475798111384,0.12934250534361832,-0.012658056430683963,0.09035924321625957,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.47000000000000036
471,2.652761802646373,-0.6782099604606628,0.3014950752258301,-1.2106705904006958,-0.5268306732177734,-0.16073749959468842,-0.29292893409729004,-0.30468595027923584,-0.1192142516374588,-0.6936381459236145,0.8203294277191162,0.6593657732009888,-0.5581732392311096,-0.00423928064282313,0.1998124552645432,-0.018393580070089937,0.27523487218825593,0.1147511103081125,0.07936544875194392,-0.03706955556705885,-0.06506986462278022,0.3400937447555854,-0.12448053763917859,-0.041716726979761,-0.3812281242656895,0.2994747713146979,0.13590613273761215,0.18247109770522177,0.08518769433933682,0.28387749122191597,0.2791716996963908,0.03856612129443083,-0.18183777960240355,-0.038457109412733274,0.3896138296264795,0.11596018423113037,0.09435302642814108,0.16066577436452134,-0.28958902916288376,0.19232310012482903,0.01607353934316593,-0.2589982561853769,0.3051602132039637,0.006253310811536803,0.20927941144807097,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.47100000000000036
472,2.339146683826036,-0.8662123084068298,0.518039345741272,-1.7979613542556763,0.15078403055667877,-1.1719080209732056,0.07984504103660583,-0.7268790602684021,0.02441515028476715,-0.7013370990753174,1.1031805276870728,0.5466909408569336,-0.0936833918094635,0.0013125196366268366,0.19796172802859832,-0.017267352157911177,0.27767306524457974,0.08894953176092919,0.10157990066339033,-0.036175973007511734,-0.06333103033707282,0.3125397152856992,-0.22664472359613577,-0.10614828577427338,-0.28213236136105024,0.308579551646575,0.009236101191438613,0.17959216456832006,-0.06383337162800297,0.3149888516174337,0.21298767901563492,-0.0109069731047153,-0.2756477127121823,0.0064591963501061,0.2884236989564332,0.12973386556327085,0.06362566619630716,0.10275362900435929,-0.3223204917593354,0.19289704899384336,-0.015559164243101501,-0.207149418171976,0.30065881779804315,0.03434511928407455,0.1605231088199187,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.47200000000000036
473,2.3598700797837076,-0.43804699182510376,1.3822691440582275,-1.7336184978485107,0.5626193284988403,-0.8214374780654907,-0.58689284324646,-1.1926243305206299,0.13016144931316376,-0.7759898900985718,0.8235538005828857,0.7914162278175354,-0.43858522176742554,0.006743472415429287,0.19085047197103433,-0.013014277768482707,0.29762306971702573,0.06969770285188556,0.0912380149804908,-0.035578079427895835,-0.06502665546586199,0.26661728500640686,-0.3651113118714737,-0.1480963223006101,-0.16596093824338237,0.294045463316651,-0.1403473337692962,0.17308184986100825,-0.01418171663088697,0.3182295847374686,-0.18395755621105198,-0.0569879224599128,-0.10878418967954886,0.02860975577640887,0.08613084948082962,0.1447744040275748,0.09016849437762628,0.036219428253090075,-0.37628142647923485,0.18799322470002883,-0.04819602974681579,-0.15738687148940747,0.2848367110647923,0.05538104127238851,0.11303661536746659,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.47300000000000036
474,2.4404443641560976,-0.50044184923172,1.2351759672164917,-1.5220515727996826,0.07402071356773376,-0.2242242991924286,-0.6961900591850281,-0.7932758927345276,0.30312082171440125,-0.5359169244766235,0.40990790724754333,0.5197567939758301,-0.22764980792999268,0.011658344577613956,0.17871048216442625,-0.00602512969548656,0.321508545422078,0.0508252622137392,0.08527100799564036,-0.03586434721632104,-0.06977969936032048,0.20599961038580467,-0.4412581025907048,-0.15816444152987816,0.010699848915353699,0.25744786832728944,-0.26113518983707734,0.1836658234875537,0.11026693406625686,0.2632506216971434,-0.4786368225516476,-0.05495318250601606,0.036282939706973966,0.02178737501635469,-0.12164141405684228,0.1668413327680477,0.1456877985368288,-0.03864761096845879,-0.4167106128789478,0.175819109979952,-0.07688949401889754,-0.10920696652109023,0.2809760710746924,0.0701968087129143,0.07283369173222881,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.47400000000000037
475,2.636091564295043,0.12853308022022247,0.6626459956169128,-1.1078373193740845,0.09784861654043198,0.033389270305633545,-0.9600563049316406,-0.25919973850250244,-0.8489320278167725,0.11323750764131546,0.4498017132282257,0.4733312726020813,-0.3373958468437195,0.01643879006101652,0.163853920615921,0.0020664705146818613,0.3325516675035625,0.04872262337899318,0.07838921788750763,-0.03662706907078368,-0.0742820239076417,0.1345476635266556,-0.5180914153620984,-0.1352814371988813,0.16494978952924472,0.2040202825879814,-0.35579165811335584,0.20005657220827347,0.09176319449630953,0.19970778268960335,-0.5031245338234112,-0.04455355659115909,0.06877664151297867,-0.007590254289589544,-0.2650740366248284,0.19965652861336433,0.20954142877032522,-0.11718636865851231,-0.4229090567217169,0.1571964929464737,-0.12857344230493875,-0.062004371171169824,0.2723857100788498,0.07974365868838403,0.042287898317839565,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.47500000000000037
